postcode,state,region,area_type,sales_channel,customer_type,customer_segment,product_category,marketing_channel,device_type,fulfilment_type,discount_code_used,orders_2025,orders_2026,customers_2025,customers_2026,units_sold_2025,units_sold_2026,gross_sales_2025,gross_sales_2026,discounts_2025,discounts_2026,refunds_2025,refunds_2026,net_sales_2025,net_sales_2026,average_order_value_2025,average_order_value_2026,conversion_rate_2025,conversion_rate_2026,return_rate_2025,return_rate_2026,repeat_customer_rate_2025,repeat_customer_rate_2026
6383,WA,Regional WA,Regional,Retail POS,Returning,New customer,Accessories,Paid Social,Desktop,Standard Shipping,No,29,35,20,26,47,60,2819.38,3620.55,238.73,263.58,67.57,92.92,2513.08,3264.05,86.66,93.26,2.03%,2.17%,2.95%,3.26%,60.24%,66.51%
6383,WA,Regional WA,Regional,Marketplace,New,At risk,Footwear,Email / SMS,Mobile,Standard Shipping,No,14,14,12,12,16,17,4224.07,4286.2,564.19,494.46,532.79,583.41,3127.08,3208.33,223.36,229.17,4.10%,4.35%,15.97%,16.77%,8.85%,8.00%
6383,WA,Regional WA,Regional,Online Store,Returning,New customer,Footwear,Referral / Affiliate,Mobile,Standard Shipping,No,6,6,4,5,6,6,2106.52,2146.93,127.97,164.01,276.38,266.25,1702.17,1716.66,283.7,286.11,4.78%,5.60%,16.72%,14.74%,56.80%,62.84%
6407,WA,Regional WA,Regional,Online Store,New,High value,Accessories,Paid Social,Mobile,Standard Shipping,Yes,26,27,18,23,41,42,3356.42,3673.52,538.95,565.54,88.72,63.6,2728.75,3044.38,104.95,112.75,1.93%,2.18%,4.08%,2.20%,12.41%,18.88%
6407,WA,Regional WA,Regional,Retail POS,Returning,New customer,Apparel,Email / SMS,Desktop,Click & Collect,No,29,33,25,23,48,57,4847.19,6027.25,649.92,884.57,300.46,393.55,3896.8,4749.13,134.37,143.91,2.19%,2.16%,10.96%,9.21%,68.03%,70.21%
6407,WA,Regional WA,Regional,Social Commerce,Returning,High value,Home & Lifestyle,Organic Search,Desktop,Express Shipping,No,17,22,14,19,22,29,3647.48,5191.16,224.12,410.98,88.21,86.31,3335.15,4693.87,196.19,213.36,2.63%,2.65%,3.67%,2.21%,59.21%,61.31%
6407,WA,Regional WA,Regional,Marketplace,Returning,Active,Apparel,Paid Search,Mobile,Standard Shipping,No,27,32,22,25,40,49,4729.63,5631.53,657.28,749.73,248.88,210.28,3823.48,4671.52,141.61,145.98,4.20%,4.19%,7.99%,6.16%,53.19%,60.57%
6409,WA,Regional WA,Regional,Marketplace,New,High value,Home & Lifestyle,Direct,Desktop,Standard Shipping,No,16,19,13,14,19,23,3205.92,4144.11,135.72,217.63,107.89,199.78,2962.32,3726.7,185.14,196.14,2.21%,2.55%,5.63%,6.77%,15.15%,17.80%
6409,WA,Regional WA,Regional,Online Store,New,Active,Apparel,Organic Search,Desktop,Standard Shipping,Yes,97,111,82,83,137,159,16085.44,19515.0,2551.97,3561.56,945.81,1287.01,12587.66,14666.44,129.77,132.13,2.18%,2.21%,9.46%,8.44%,17.47%,20.57%
6409,WA,Regional WA,Regional,Online Store,New,High value,Home & Lifestyle,Referral / Affiliate,Mobile,Standard Shipping,No,83,86,63,66,97,106,14141.99,15677.44,499.38,352.03,934.56,1010.08,12708.05,14315.33,153.11,166.46,2.14%,2.12%,9.11%,8.42%,15.98%,21.15%
6409,WA,Regional WA,Regional,Online Store,New,Active,Beauty & Personal Care,Paid Search,Mobile,Express Shipping,Yes,28,31,24,26,53,62,2753.37,3161.67,344.71,330.22,59.15,42.71,2349.51,2788.73,83.91,89.96,4.25%,4.60%,2.95%,1.94%,16.42%,19.51%
6410,WA,Regional WA,Regional,Online Store,New,New customer,Home & Lifestyle,Paid Search,Mobile,Express Shipping,No,14,16,9,12,19,23,2777.51,3258.41,397.14,442.77,144.13,161.14,2236.23,2654.51,159.73,165.91,2.55%,2.85%,8.92%,6.49%,11.93%,13.85%
6410,WA,Regional WA,Regional,Marketplace,Returning,High value,Beauty & Personal Care,Organic Search,Mobile,Click & Collect,No,6,6,5,5,12,13,435.35,510.17,13.16,13.5,3.67,6.9,418.53,489.78,69.75,81.63,3.67%,4.28%,1.15%,1.65%,53.60%,57.22%
6410,WA,Regional WA,Regional,Online Store,Returning,Active,Beauty & Personal Care,Email / SMS,Mobile,Standard Shipping,No,30,38,24,29,61,80,2447.88,3193.51,312.66,350.84,59.73,55.1,2075.49,2787.57,69.18,73.36,6.46%,7.44%,4.09%,2.38%,49.57%,48.20%
6410,WA,Regional WA,Regional,Online Store,Returning,High value,Accessories,Organic Search,Desktop,Standard Shipping,No,14,15,10,12,24,28,1740.19,1951.43,179.69,219.56,37.63,52.27,1522.87,1679.6,108.78,111.97,1.84%,2.02%,2.75%,4.41%,48.64%,50.85%
6413,WA,Regional WA,Regional,Online Store,Returning,New customer,Footwear,Paid Search,Desktop,Standard Shipping,No,4,5,3,4,4,5,1139.54,1434.38,90.28,129.43,82.29,112.28,966.97,1192.67,241.74,238.53,2.21%,2.61%,8.69%,9.95%,55.17%,58.85%
6413,WA,Regional WA,Regional,Retail POS,Returning,New customer,Apparel,Direct,Desktop,Standard Shipping,Yes,17,16,12,13,26,27,3596.67,3402.98,746.95,697.82,377.8,260.04,2471.92,2445.11,145.41,152.82,2.08%,2.25%,12.62%,12.96%,54.17%,59.24%
6413,WA,Regional WA,Regional,Online Store,New,New customer,Apparel,Organic Search,Mobile,Express Shipping,No,39,37,31,31,64,61,8046.44,8287.71,1057.41,1152.41,606.26,531.58,6382.77,6603.72,163.66,178.48,3.80%,3.94%,9.07%,8.86%,20.34%,22.79%
6413,WA,Regional WA,Regional,Online Store,Returning,Active,Home & Lifestyle,Email / SMS,Desktop,Express Shipping,No,3,3,3,2,4,4,706.14,757.97,69.88,81.27,28.07,15.77,608.19,660.93,202.73,220.31,2.55%,2.76%,5.38%,3.01%,64.87%,72.66%
6418,WA,Regional WA,Regional,Online Store,Returning,Reactivated,Apparel,Paid Social,Mobile,Standard Shipping,No,2,2,1,1,3,3,299.1,324.06,16.78,12.13,21.52,22.34,260.8,289.58,130.4,144.79,5.60%,5.63%,9.64%,8.27%,58.63%,66.53%
6418,WA,Regional WA,Regional,Marketplace,Returning,At risk,Home & Lifestyle,Email / SMS,Mobile,Standard Shipping,No,9,12,8,9,12,16,1548.9,2166.17,95.38,180.38,36.73,72.93,1416.79,1912.85,157.42,159.4,4.17%,3.98%,4.17%,4.89%,50.62%,55.62%
6418,WA,Regional WA,Regional,Marketplace,Returning,High value,Footwear,Referral / Affiliate,Mobile,Standard Shipping,No,13,16,11,12,15,18,4161.75,5116.22,241.65,171.86,523.82,539.48,3396.28,4404.87,261.25,275.3,4.08%,4.15%,16.50%,15.57%,51.42%,53.24%
6418,WA,Regional WA,Regional,Online Store,New,Active,Apparel,Paid Search,Mobile,Standard Shipping,No,15,15,12,13,23,23,2214.4,2372.1,67.52,107.21,212.09,201.9,1934.79,2063.0,128.99,137.53,1.81%,1.83%,12.37%,12.69%,14.40%,14.89%
6427,WA,Regional WA,Regional,Online Store,Returning,High value,Beauty & Personal Care,Organic Search,Desktop,Standard Shipping,No,19,22,16,19,38,47,2141.52,2601.79,253.5,260.06,65.87,81.27,1822.15,2260.45,95.9,102.75,2.84%,2.97%,4.80%,5.18%,56.42%,57.67%
6427,WA,Regional WA,Regional,Online Store,New,Active,Accessories,Paid Search,Mobile,Standard Shipping,No,44,48,33,32,80,87,4245.48,4593.9,516.9,557.65,193.83,173.49,3534.75,3862.76,80.34,80.47,3.01%,3.09%,7.37%,6.74%,17.67%,23.90%
6427,WA,Regional WA,Regional,Online Store,New,New customer,Apparel,Organic Search,Mobile,Standard Shipping,No,12,14,9,11,18,21,2060.01,2434.62,115.23,189.62,280.0,292.39,1664.78,1952.61,138.73,139.47,1.41%,1.49%,16.01%,16.07%,7.31%,11.09%
6427,WA,Regional WA,Regional,Online Store,New,At risk,Footwear,Paid Social,Mobile,Click & Collect,No,14,15,10,13,17,19,3348.24,3765.03,192.13,239.17,400.15,427.89,2755.96,3097.97,196.85,206.53,4.31%,4.95%,15.60%,16.38%,13.52%,17.46%
6430,WA,Regional WA,Regional,Marketplace,New,Active,Accessories,Paid Search,Mobile,Click & Collect,No,80,104,58,77,138,183,6327.7,8273.61,391.46,330.2,125.76,100.49,5810.47,7842.92,72.63,75.41,2.31%,2.40%,3.23%,1.97%,16.90%,19.91%
6430,WA,Regional WA,Regional,Online Store,New,Active,Beauty & Personal Care,Referral / Affiliate,Mobile,Click & Collect,No,189,212,151,158,409,492,18773.13,21669.36,596.88,426.49,341.25,374.3,17834.99,20868.57,94.37,98.44,2.05%,2.05%,2.70%,2.57%,19.84%,21.54%
6430,WA,Regional WA,Regional,Online Store,Returning,Active,Accessories,Direct,Mobile,Standard Shipping,No,109,132,74,109,196,250,14468.75,19549.78,1019.99,1789.2,511.0,794.71,12937.76,16965.88,118.7,128.53,1.79%,2.03%,5.10%,5.76%,50.00%,52.20%
6430,WA,Regional WA,Regional,Retail POS,Returning,High value,Beauty & Personal Care,Direct,Mobile,Standard Shipping,No,35,45,24,32,68,90,3693.08,4970.86,516.96,777.82,109.02,162.43,3067.11,4030.61,87.63,89.57,2.32%,2.42%,4.20%,5.39%,51.05%,58.86%
6432,WA,Regional WA,Regional,Online Store,New,New customer,Beauty & Personal Care,Organic Search,Mobile,Standard Shipping,Yes,14,15,11,13,29,32,1426.94,1571.02,342.92,345.12,18.05,6.22,1065.97,1219.68,76.14,81.31,3.76%,4.08%,2.19%,0.50%,11.41%,14.67%
6432,WA,Regional WA,Regional,Online Store,Returning,At risk,Apparel,Paid Search,Mobile,Standard Shipping,No,11,12,10,10,18,20,2260.66,2514.81,200.54,185.05,180.78,262.65,1879.34,2067.11,170.85,172.26,5.56%,6.40%,12.84%,13.66%,62.90%,63.29%
6432,WA,Regional WA,Regional,Shop App,New,New customer,Accessories,Direct,Mobile,Standard Shipping,No,9,10,7,9,17,19,1137.21,1384.27,122.82,165.86,23.26,20.53,991.13,1197.87,110.13,119.79,2.28%,2.47%,3.55%,2.39%,9.46%,13.70%
6432,WA,Regional WA,Regional,Online Store,Returning,High value,Footwear,Paid Search,Desktop,Standard Shipping,No,17,18,15,14,21,22,5069.83,5804.94,249.75,312.58,346.94,431.97,4473.14,5060.38,263.13,281.13,2.23%,2.46%,9.59%,9.16%,59.40%,56.68%
6466,WA,Regional WA,Regional,Online Store,Returning,High value,Accessories,Organic Search,Desktop,Standard Shipping,No,28,32,19,23,51,62,3549.29,4107.18,158.55,192.44,99.6,105.2,3291.14,3809.54,117.54,119.05,2.11%,2.38%,3.78%,3.67%,73.37%,71.10%
6466,WA,Regional WA,Regional,Retail POS,Returning,Active,Apparel,Paid Search,Desktop,Standard Shipping,No,5,6,4,4,7,9,801.0,1003.58,82.74,106.75,66.88,109.73,651.38,787.1,130.28,131.18,4.66%,5.08%,12.31%,13.25%,68.55%,66.30%
6466,WA,Regional WA,Regional,Online Store,New,Active,Apparel,Organic Search,Tablet,Standard Shipping,No,20,21,15,15,32,33,3453.27,3750.09,105.16,78.76,347.54,451.13,3000.57,3220.2,150.03,153.34,1.89%,2.17%,16.00%,17.65%,5.83%,7.14%
6466,WA,Regional WA,Regional,Online Store,New,At risk,Accessories,Organic Search,Mobile,Express Shipping,No,18,19,15,13,32,35,1770.99,1922.41,164.65,167.77,38.03,27.12,1568.32,1727.52,87.13,90.92,1.58%,1.71%,2.82%,2.28%,21.74%,23.73%
6467,WA,Regional WA,Regional,Social Commerce,Returning,New customer,Accessories,Email / SMS,Mobile,Standard Shipping,Yes,181,212,163,167,333,404,26633.91,32988.95,4967.83,6357.74,1232.95,1569.82,20433.13,25061.38,112.89,118.21,3.94%,3.89%,7.95%,8.18%,67.55%,71.38%
6467,WA,Regional WA,Regional,Online Store,Returning,High value,Home & Lifestyle,Paid Social,Desktop,Express Shipping,No,4,4,3,3,5,6,970.19,1029.21,71.53,95.47,62.55,56.78,836.11,876.96,209.03,219.24,3.59%,3.68%,7.87%,6.59%,67.50%,74.69%
6467,WA,Regional WA,Regional,Shop App,Returning,Active,Accessories,Paid Search,Tablet,Express Shipping,Yes,17,19,12,13,28,33,2381.62,2734.6,358.37,383.26,106.19,52.27,1917.06,2299.08,112.77,121.0,2.41%,2.28%,5.86%,3.46%,67.85%,70.87%
6467,WA,Regional WA,Regional,Marketplace,New,New customer,Footwear,Paid Social,Mobile,Standard Shipping,Yes,35,39,32,33,37,40,10176.79,12102.73,1304.19,1469.18,714.79,745.29,8157.81,9888.27,233.08,253.55,3.21%,3.34%,10.57%,11.09%,12.51%,12.94%
6473,WA,Regional WA,Regional,Retail POS,Returning,Active,Home & Lifestyle,Paid Search,Mobile,Standard Shipping,Yes,32,37,27,29,42,47,9557.84,10895.47,2084.75,2275.58,612.25,528.17,6860.83,8091.72,214.4,218.7,4.19%,4.92%,7.87%,6.98%,74.24%,71.64%
6473,WA,Regional WA,Regional,Online Store,Returning,High value,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,No,37,47,28,36,69,86,4239.21,5681.43,404.16,412.47,135.37,155.38,3699.68,5113.58,99.99,108.8,2.83%,3.15%,4.05%,3.93%,62.09%,65.25%
6473,WA,Regional WA,Regional,Online Store,New,High value,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,Yes,45,54,32,47,97,115,3886.7,4976.56,684.91,910.61,77.54,57.15,3124.26,4008.79,69.43,74.24,2.56%,2.55%,2.82%,1.43%,6.74%,12.87%
6473,WA,Regional WA,Regional,Shop App,Returning,Active,Apparel,Paid Search,Desktop,Click & Collect,No,16,18,14,15,24,27,3206.2,3932.01,203.9,320.7,280.83,357.92,2721.47,3253.4,170.09,180.74,3.50%,3.92%,10.85%,11.94%,50.69%,51.36%
6477,WA,Regional WA,Regional,Online Store,Returning,New customer,Footwear,Paid Social,Desktop,Standard Shipping,No,4,4,4,4,5,5,1046.62,1091.38,79.37,83.1,70.04,62.03,897.21,946.25,224.3,236.56,2.81%,2.72%,8.30%,9.74%,51.45%,58.99%
6477,WA,Regional WA,Regional,Retail POS,New,Active,Apparel,Paid Social,Mobile,Standard Shipping,Yes,2,2,2,1,3,3,352.36,347.09,59.77,66.53,41.91,32.74,250.68,247.82,125.34,123.91,2.24%,2.46%,16.86%,15.07%,16.02%,22.27%
6477,WA,Regional WA,Regional,Social Commerce,Returning,At risk,Home & Lifestyle,Paid Social,Mobile,Standard Shipping,No,6,7,5,5,7,9,1392.21,1683.48,196.97,261.87,56.1,86.76,1139.14,1334.86,189.86,190.69,3.92%,3.81%,6.96%,6.09%,75.47%,82.48%
6477,WA,Regional WA,Regional,Social Commerce,Returning,New customer,Apparel,Paid Social,Tablet,Standard Shipping,Yes,4,4,3,3,6,6,991.6,1156.81,232.79,289.98,100.6,131.19,658.22,735.65,164.55,183.91,4.29%,4.46%,14.60%,16.32%,70.70%,71.35%
6506,WA,Regional WA,Regional,Online Store,New,Active,Accessories,Paid Search,Mobile,Standard Shipping,No,117,114,105,83,197,207,10574.27,11327.31,1264.4,1403.57,477.33,736.17,8832.54,9187.56,75.49,80.59,3.17%,3.69%,7.35%,8.42%,8.22%,14.99%
6506,WA,Regional WA,Regional,Online Store,Returning,High value,Apparel,Paid Search,Mobile,Standard Shipping,No,4,4,3,3,7,6,950.91,1048.3,118.53,111.64,111.58,106.66,720.8,830.0,180.2,207.5,4.20%,4.52%,16.40%,17.33%,75.94%,80.72%
6506,WA,Regional WA,Regional,Online Store,Returning,At risk,Footwear,Email / SMS,Mobile,Standard Shipping,No,21,25,17,17,24,31,6570.89,8060.85,380.65,414.04,497.78,742.07,5692.46,6904.74,271.07,276.19,5.02%,4.76%,10.28%,10.95%,74.73%,80.17%
6506,WA,Regional WA,Regional,Online Store,New,Active,Apparel,Organic Search,Mobile,Express Shipping,No,13,15,10,10,20,23,1988.81,2433.8,73.8,90.75,193.97,255.65,1721.04,2087.4,132.39,139.16,4.35%,5.07%,16.55%,18.32%,10.60%,12.85%
6511,WA,Regional WA,Regional,Online Store,Returning,At risk,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,Yes,21,22,18,19,45,48,2265.14,2517.59,405.75,438.72,72.36,94.22,1787.03,1984.65,85.1,90.21,4.29%,4.21%,4.12%,5.00%,70.91%,75.33%
6511,WA,Regional WA,Regional,Online Store,New,High value,Accessories,Referral / Affiliate,Desktop,Standard Shipping,Yes,10,11,7,8,17,18,1294.6,1539.96,190.16,237.1,33.91,43.4,1070.54,1259.46,107.05,114.5,1.63%,1.88%,4.55%,4.71%,10.93%,14.57%
6511,WA,Regional WA,Regional,Online Store,New,At risk,Beauty & Personal Care,Email / SMS,Mobile,Standard Shipping,No,13,16,10,11,29,35,1229.45,1597.25,182.78,252.76,35.09,42.25,1011.58,1302.24,77.81,81.39,2.27%,2.49%,3.85%,3.94%,7.91%,9.20%
6511,WA,Regional WA,Regional,Online Store,New,Active,Footwear,Organic Search,Mobile,Standard Shipping,Yes,2,2,1,2,2,2,903.62,983.68,187.91,205.19,61.79,80.75,653.93,697.74,326.96,348.87,2.02%,2.32%,12.02%,13.41%,13.34%,12.36%
6512,WA,Regional WA,Regional,Social Commerce,New,High value,Footwear,Email / SMS,Desktop,Standard Shipping,No,2,2,2,2,2,2,486.44,521.99,50.83,67.43,55.39,50.2,380.23,404.37,190.11,202.19,4.29%,4.39%,14.78%,12.95%,11.37%,17.10%
6512,WA,Regional WA,Regional,Online Store,Returning,High value,Apparel,Email / SMS,Mobile,Standard Shipping,No,6,7,4,5,10,12,1133.57,1440.22,56.75,48.07,84.24,111.49,992.58,1280.66,165.43,182.95,4.69%,5.08%,13.36%,12.07%,67.84%,65.06%
6512,WA,Regional WA,Regional,Online Store,New,At risk,Apparel,Paid Search,Desktop,Express Shipping,Yes,15,16,12,13,25,28,2821.95,3255.58,455.1,571.54,293.42,335.72,2073.43,2348.32,138.23,146.77,2.37%,2.66%,14.22%,12.53%,20.65%,25.54%
6512,WA,Regional WA,Regional,Social Commerce,New,Reactivated,Home & Lifestyle,Paid Search,Mobile,Standard Shipping,No,5,7,4,6,7,10,1212.01,1702.12,134.74,229.13,31.69,66.06,1045.59,1406.93,209.12,200.99,3.91%,4.59%,4.58%,5.16%,9.62%,11.25%
6556,WA,Regional WA,Regional,Shop App,Returning,High value,Apparel,Organic Search,Mobile,Standard Shipping,Yes,10,11,8,8,16,19,2361.37,2733.14,461.13,501.37,306.26,278.58,1593.98,1953.19,159.4,177.56,2.61%,2.71%,16.76%,18.38%,51.71%,59.21%
6556,WA,Regional WA,Regional,Online Store,New,High value,Beauty & Personal Care,Direct,Mobile,Standard Shipping,No,39,49,30,37,83,109,3589.58,4913.65,250.91,335.0,140.79,241.69,3197.88,4336.96,82.0,88.51,2.88%,3.00%,4.99%,6.56%,18.36%,22.23%
6556,WA,Regional WA,Regional,Marketplace,Returning,Active,Apparel,Paid Search,Desktop,Standard Shipping,Yes,8,9,6,8,14,15,1877.88,2232.32,367.68,452.72,92.96,147.65,1417.24,1631.95,177.16,181.33,2.85%,3.28%,8.00%,9.01%,72.41%,80.37%
6556,WA,Regional WA,Regional,Online Store,Returning,At risk,Accessories,Paid Social,Mobile,Standard Shipping,No,72,87,51,78,124,151,6886.98,8529.16,814.0,802.59,193.21,146.1,5879.77,7580.47,81.66,87.13,4.53%,4.69%,4.15%,3.01%,51.03%,48.78%
6566,WA,Regional WA,Regional,Online Store,Returning,New customer,Home & Lifestyle,Direct,Mobile,Standard Shipping,No,20,22,17,18,27,31,4939.69,5462.41,354.71,368.78,324.87,335.32,4260.1,4758.31,213.01,216.29,3.76%,3.61%,8.81%,10.61%,55.58%,52.65%
6566,WA,Regional WA,Regional,Online Store,New,Active,Home & Lifestyle,Direct,Mobile,Standard Shipping,Yes,6,6,4,5,8,8,1106.21,1184.85,130.74,119.94,61.77,74.42,913.7,990.49,152.28,165.08,1.91%,2.17%,7.98%,8.36%,11.41%,10.70%
6566,WA,Regional WA,Regional,Online Store,Returning,High value,Accessories,Email / SMS,Desktop,Express Shipping,Yes,13,17,9,12,23,29,1790.08,2436.7,220.55,346.15,70.9,89.45,1498.63,2001.1,115.28,117.71,3.52%,4.15%,4.95%,5.33%,48.88%,52.65%
6566,WA,Regional WA,Regional,Shop App,Returning,Active,Footwear,Paid Search,Mobile,Standard Shipping,Yes,7,10,5,8,9,13,2480.81,3575.25,494.85,721.75,238.02,398.04,1747.94,2455.46,249.71,245.55,4.18%,4.52%,15.21%,16.57%,76.42%,76.38%
6568,WA,Regional WA,Regional,Online Store,New,Active,Beauty & Personal Care,Paid Social,Mobile,Express Shipping,No,29,31,21,22,55,58,2586.83,2888.75,327.35,356.28,102.4,68.81,2157.08,2463.65,74.38,79.47,1.68%,1.97%,4.79%,2.91%,17.09%,19.08%
6568,WA,Regional WA,Regional,Retail POS,Returning,At risk,Apparel,Paid Social,Mobile,Standard Shipping,No,4,5,3,4,7,8,735.81,925.42,56.18,92.48,52.87,52.21,626.76,780.74,156.69,156.15,5.59%,6.34%,9.63%,8.14%,55.62%,53.92%
6568,WA,Regional WA,Regional,Social Commerce,Returning,Active,Accessories,Paid Search,Mobile,Click & Collect,No,16,22,11,18,27,40,1512.01,2121.2,63.84,60.62,53.66,113.71,1394.51,1946.88,87.16,88.49,3.87%,3.86%,5.83%,6.81%,62.28%,69.46%
6568,WA,Regional WA,Regional,Online Store,Returning,New customer,Home & Lifestyle,Paid Social,Mobile,Express Shipping,Yes,8,9,6,7,11,13,1937.59,2280.77,300.66,385.86,56.29,33.74,1580.64,1861.17,197.58,206.8,2.44%,2.49%,4.57%,2.55%,49.62%,49.54%
6623,WA,Regional WA,Remote,Online Store,New,Active,Accessories,Paid Social,Mobile,Standard Shipping,No,6,6,5,4,10,10,672.28,724.95,86.2,101.8,28.03,29.95,558.05,593.2,93.01,98.87,3.54%,3.72%,6.25%,6.21%,11.74%,12.28%
6623,WA,Regional WA,Remote,Online Store,Returning,Active,Apparel,Paid Search,Desktop,Click & Collect,No,6,7,4,5,9,11,1290.16,1604.17,128.1,193.01,89.25,97.18,1072.81,1313.97,178.8,187.71,1.83%,1.96%,9.28%,10.83%,58.81%,57.92%
6623,WA,Regional WA,Remote,Retail POS,Returning,Active,Beauty & Personal Care,Paid Search,Mobile,Standard Shipping,No,38,46,33,33,75,92,3555.25,4505.2,444.03,471.61,141.26,123.45,2969.95,3910.14,78.16,85.0,4.01%,3.78%,4.90%,4.84%,52.94%,50.76%
6623,WA,Regional WA,Remote,Retail POS,Returning,At risk,Accessories,Email / SMS,Desktop,Express Shipping,No,5,6,4,5,9,10,572.7,736.99,61.46,86.12,21.48,26.63,489.76,624.24,97.95,104.04,5.50%,5.83%,6.56%,4.45%,60.70%,67.85%
6631,WA,Regional WA,Regional,Online Store,New,At risk,Home & Lifestyle,Direct,Desktop,Standard Shipping,No,5,5,4,4,7,7,994.39,1013.03,87.52,81.92,50.7,37.65,856.17,893.46,171.23,178.69,4.31%,4.71%,6.58%,5.39%,10.76%,12.28%
6631,WA,Regional WA,Regional,Social Commerce,New,High value,Home & Lifestyle,Paid Search,Mobile,Standard Shipping,No,8,10,7,7,10,13,1657.74,2294.78,175.23,275.34,77.96,105.37,1404.55,1914.07,175.57,191.41,3.26%,3.71%,6.83%,6.09%,11.63%,17.68%
6631,WA,Regional WA,Regional,Marketplace,Returning,Reactivated,Home & Lifestyle,Paid Search,Desktop,Express Shipping,Yes,32,36,23,26,40,45,7921.05,8921.9,1184.76,1115.38,444.99,537.0,6291.29,7269.52,196.6,201.93,4.48%,5.16%,9.54%,8.44%,49.47%,50.31%
6631,WA,Regional WA,Regional,Shop App,Returning,Active,Apparel,Direct,Mobile,Standard Shipping,No,12,15,9,13,17,22,2560.37,3531.96,187.82,260.86,197.47,337.71,2175.09,2933.39,181.26,195.56,2.26%,2.25%,11.19%,12.69%,58.37%,57.60%
6639,WA,Regional WA,Remote,Marketplace,New,Active,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,No,24,28,22,21,51,62,1550.72,1915.06,46.65,50.13,15.17,17.95,1488.9,1846.98,62.04,65.96,1.68%,1.74%,1.62%,1.30%,6.71%,9.43%
6639,WA,Regional WA,Remote,Online Store,New,At risk,Footwear,Email / SMS,Mobile,Standard Shipping,Yes,5,5,4,4,6,6,1586.79,1631.24,212.0,254.9,111.1,136.58,1263.69,1239.77,252.74,247.95,4.92%,5.23%,9.19%,10.73%,10.53%,13.20%
6639,WA,Regional WA,Remote,Social Commerce,Returning,Active,Home & Lifestyle,Email / SMS,Mobile,Click & Collect,Yes,1,1,1,1,1,1,317.29,447.83,25.8,47.3,12.92,12.62,278.57,387.92,278.57,387.92,2.82%,2.76%,5.03%,4.81%,74.93%,81.14%
6639,WA,Regional WA,Remote,Online Store,Returning,Active,Apparel,Organic Search,Mobile,Standard Shipping,Yes,11,13,10,11,17,21,2041.06,2594.8,378.86,464.28,97.81,168.64,1564.39,1961.89,142.22,150.91,3.73%,3.84%,7.87%,8.42%,75.82%,78.67%
6646,WA,Regional WA,Remote,Shop App,Returning,Active,Footwear,Paid Social,Mobile,Standard Shipping,No,4,5,4,4,5,6,1144.03,1295.94,152.57,158.37,105.12,114.27,886.34,1023.29,221.58,204.66,4.37%,4.37%,13.25%,10.89%,68.57%,65.87%
6646,WA,Regional WA,Remote,Online Store,New,Active,Accessories,Paid Search,Desktop,Standard Shipping,Yes,19,20,16,18,36,38,1994.47,2236.33,279.25,355.04,117.99,143.11,1597.24,1738.17,84.07,86.91,4.28%,4.25%,7.98%,7.66%,15.39%,15.61%
6646,WA,Regional WA,Remote,Retail POS,New,Active,Apparel,Paid Social,Mobile,Standard Shipping,No,5,6,4,4,7,9,946.36,1144.92,130.07,155.55,113.08,126.99,703.21,862.38,140.64,143.73,3.57%,3.57%,16.16%,14.00%,15.80%,17.58%
6646,WA,Regional WA,Remote,Social Commerce,New,Reactivated,Home & Lifestyle,Paid Search,Mobile,Standard Shipping,No,6,7,5,6,7,9,1311.08,1526.49,194.25,201.37,76.09,112.5,1040.74,1212.61,173.46,173.23,3.92%,4.26%,8.86%,9.14%,9.28%,13.23%
6712,WA,Regional WA,Regional,Shop App,Returning,Active,Apparel,Paid Search,Mobile,Standard Shipping,No,3,3,3,2,5,5,388.86,426.58,42.74,36.86,20.39,17.99,325.73,371.73,108.58,123.91,4.05%,3.95%,7.39%,6.06%,48.48%,56.18%
6712,WA,Regional WA,Regional,Retail POS,New,High value,Accessories,Organic Search,Desktop,Express Shipping,No,24,26,21,23,44,48,2247.25,2600.61,177.74,250.57,123.07,90.95,1946.44,2259.09,81.1,86.89,2.87%,3.06%,7.30%,4.81%,21.51%,20.80%
6712,WA,Regional WA,Regional,Retail POS,New,New customer,Footwear,Paid Social,Desktop,Standard Shipping,No,11,11,10,9,13,13,2338.13,2223.88,73.08,37.03,176.49,148.27,2088.56,2038.57,189.87,185.32,4.36%,4.65%,11.60%,11.08%,14.47%,13.58%
6712,WA,Regional WA,Regional,Social Commerce,New,High value,Accessories,Email / SMS,Mobile,Click & Collect,Yes,11,15,8,12,17,25,1215.23,1648.6,131.53,139.54,45.46,35.36,1038.23,1473.69,94.38,98.25,2.02%,2.19%,5.64%,3.46%,10.73%,12.12%
